file,model,peft_method,learning_rate,epochs,category,accuracy_ambig,accuracy_disambig,bias_score_dis,bias_score_amb,unknown_dis
gemma_ia3_lr2e-5_e5_bbq.csv,gemma,ia3,2e-5,5,SES,0.3598790322580645,0.8709677419354839,0.19713993871297242,0.24204190143025203,12
gemma_ia3_lr2e-5_e5_bbq.csv,gemma,ia3,2e-5,5,Sexual_orientation,0.44921875,0.83203125,-0.004149377593360981,0.14540625000000001,15
gemma_lora_lr2e-5_e1_bbq.csv,gemma,lora,2e-5,1,Age,0.19345238095238096,0.8348214285714286,0.09846153846153838,0.38149876581302067,10
gemma_lora_lr2e-5_e1_bbq.csv,gemma,lora,2e-5,1,Disability_status,0.11245674740484429,0.8183391003460208,0.13824057450628358,0.43810645660016195,11
gemma_lora_lr2e-5_e1_bbq.csv,gemma,lora,2e-5,1,Gender_identity,0.2920673076923077,0.8900240384615384,0.10297766749379655,0.20533112720612726,45
gemma_lora_lr2e-5_e1_bbq.csv,gemma,lora,2e-5,1,Nationality,0.2957446808510638,0.9223404255319149,0.06926406926406936,0.13421568180782734,14
gemma_lora_lr2e-5_e1_bbq.csv,gemma,lora,2e-5,1,Physical_appearance,0.18877551020408162,0.7959183673469388,0.035335689045936425,0.5855858899851331,17
gemma_lora_lr2e-5_e1_bbq.csv,gemma,lora,2e-5,1,Race_ethnicity,0.2557651991614256,0.8883647798742138,0.02188183807439814,0.07252858901938691,55
gemma_lora_lr2e-5_e1_bbq.csv,gemma,lora,2e-5,1,Religion,0.3264705882352941,0.8323529411764706,0.0239520958083832,0.1751955117307038,6
gemma_lora_lr2e-5_e1_bbq.csv,gemma,lora,2e-5,1,SES,0.2762096774193548,0.8578629032258065,0.20812182741116758,0.28519499277804533,7
gemma_lora_lr2e-5_e1_bbq.csv,gemma,lora,2e-5,1,Sexual_orientation,0.35546875,0.8125,0.008264462809917328,0.2120715725806452,14
gemma_lora_lr2e-5_e5_bbq.csv,gemma,lora,2e-5,5,Age,0.1324404761904762,0.8482142857142857,0.12098009188361414,0.33611332464020083,7
gemma_lora_lr2e-5_e5_bbq.csv,gemma,lora,2e-5,5,Disability_status,0.07439446366782007,0.7820069204152249,0.1282051282051282,0.42691194124708703,18
gemma_lora_lr2e-5_e5_bbq.csv,gemma,lora,2e-5,5,Gender_identity,0.20673076923076922,0.8816105769230769,0.09181141439205964,0.17304907929907923,48
gemma_lora_lr2e-5_e5_bbq.csv,gemma,lora,2e-5,5,Nationality,0.2276595744680851,0.9095744680851063,0.05882352941176472,0.12466912380633266,15
gemma_lora_lr2e-5_e5_bbq.csv,gemma,lora,2e-5,5,Physical_appearance,0.1564625850340136,0.7789115646258503,0.04099821746880572,0.5941437444543034,22
gemma_lora_lr2e-5_e5_bbq.csv,gemma,lora,2e-5,5,Race_ethnicity,0.2138364779874214,0.8674004192872118,0.008210180623973828,0.06896171245724378,54
gemma_lora_lr2e-5_e5_bbq.csv,gemma,lora,2e-5,5,Religion,0.2529411764705882,0.8117647058823529,0.04216867469879526,0.20523594053005811,8
gemma_lora_lr2e-5_e5_bbq.csv,gemma,lora,2e-5,5,SES,0.2127016129032258,0.8518145161290323,0.21464903357070186,0.26986715251759114,8
gemma_lora_lr2e-5_e5_bbq.csv,gemma,lora,2e-5,5,Sexual_orientation,0.28125,0.78125,-0.025000000000000022,0.2617413294797688,16
gemma_prompt_lr2e-5_e1_bbq.csv,gemma,prompt,2e-5,1,Age,0.1875,0.625,0.021558872305140975,0.17576530612244892,35
gemma_prompt_lr2e-5_e1_bbq.csv,gemma,prompt,2e-5,1,Disability_status,0.16262975778546712,0.6730103806228374,0.14869888475836435,0.27912341407151087,39
gemma_prompt_lr2e-5_e1_bbq.csv,gemma,prompt,2e-5,1,Gender_identity,0.21814903846153846,0.7289663461538461,0.10187110187110182,0.07268909166230592,111
gemma_prompt_lr2e-5_e1_bbq.csv,gemma,prompt,2e-5,1,Nationality,0.17553191489361702,0.6851063829787234,0.1274853801169591,-0.01301791713325872,78
gemma_prompt_lr2e-5_e1_bbq.csv,gemma,prompt,2e-5,1,Physical_appearance,0.2568027210884354,0.6139455782312925,0.29296875,0.376984126984127,37
gemma_prompt_lr2e-5_e1_bbq.csv,gemma,prompt,2e-5,1,Race_ethnicity,0.18553459119496854,0.7159329140461216,-0.0005941770647652778,0.009765772287830054,90
gemma_prompt_lr2e-5_e1_bbq.csv,gemma,prompt,2e-5,1,Religion,0.2676470588235294,0.6676470588235294,0.03583061889250816,0.3595187165775402,14
gemma_prompt_lr2e-5_e1_bbq.csv,gemma,prompt,2e-5,1,SES,0.3155241935483871,0.7449596774193549,0.18475750577367211,0.17274247107792132,49
gemma_prompt_lr2e-5_e1_bbq.csv,gemma,prompt,2e-5,1,Sexual_orientation,0.2890625,0.71484375,0.013698630136986356,0.05266203703703711,21
gemma_prompt_lr2e-5_e5_bbq.csv,gemma,prompt,2e-5,5,Age,0.13541666666666666,0.5282738095238095,-0.009740259740259716,0.06604456018518515,51
gemma_prompt_lr2e-5_e5_bbq.csv,gemma,prompt,2e-5,5,Disability_status,0.09688581314878893,0.5346020761245674,0.17159763313609466,0.28482832046845885,69
gemma_prompt_lr2e-5_e5_bbq.csv,gemma,prompt,2e-5,5,Gender_identity,0.1045673076923077,0.5985576923076923,0.026298044504383,0.09304766168379527,179
gemma_prompt_lr2e-5_e5_bbq.csv,gemma,prompt,2e-5,5,Nationality,0.15425531914893617,0.5393617021276595,0.021479713603818507,0.10881555766364003,100
gemma_prompt_lr2e-5_e5_bbq.csv,gemma,prompt,2e-5,5,Physical_appearance,0.10034013605442177,0.5578231292517006,0.274102079395085,0.3752866861030125,59
gemma_prompt_lr2e-5_e5_bbq.csv,gemma,prompt,2e-5,5,Race_ethnicity,0.09958071278825996,0.5560796645702306,0.06449668474984938,0.023961483101435938,240
gemma_prompt_lr2e-5_e5_bbq.csv,gemma,prompt,2e-5,5,Religion,0.1411764705882353,0.55,-0.013157894736842146,0.0758678029515693,35
gemma_prompt_lr2e-5_e5_bbq.csv,gemma,prompt,2e-5,5,SES,0.1532258064516129,0.5645161290322581,0.11464245175936427,0.08801595560180367,111
gemma_prompt_lr2e-5_e5_bbq.csv,gemma,prompt,2e-5,5,Sexual_orientation,0.1171875,0.5234375,-0.02631578947368418,0.02771160313901353,25
gemma_ptuning_lr2e-5_e1_bbq.csv,gemma,ptuning,2e-5,1,Age,0.1130952380952381,0.7857142857142857,0.15610510046367843,0.18930572228891548,25
gemma_ptuning_lr2e-5_e1_bbq.csv,gemma,ptuning,2e-5,1,Disability_status,0.07093425605536333,0.7975778546712803,0.21541155866900175,0.5623292660717539,7
gemma_ptuning_lr2e-5_e1_bbq.csv,gemma,ptuning,2e-5,1,Gender_identity,0.25,0.8389423076923077,0.12117346938775508,0.1821340964840556,96
gemma_ptuning_lr2e-5_e1_bbq.csv,gemma,ptuning,2e-5,1,Nationality,0.2521276595744681,0.8297872340425532,0.06783369803063466,0.07923756291881537,26
gemma_ptuning_lr2e-5_e1_bbq.csv,gemma,ptuning,2e-5,1,Physical_appearance,0.21598639455782312,0.7517006802721088,0.09473684210526323,0.4765572895824997,18
gemma_ptuning_lr2e-5_e1_bbq.csv,gemma,ptuning,2e-5,1,Race_ethnicity,0.20649895178197064,0.8238993710691824,0.018949648077964287,0.04198418244539846,61
gemma_ptuning_lr2e-5_e1_bbq.csv,gemma,ptuning,2e-5,1,Religion,0.35294117647058826,0.8029411764705883,0.003058103975535076,0.13418270534020066,13
gemma_ptuning_lr2e-5_e1_bbq.csv,gemma,ptuning,2e-5,1,SES,0.25100806451612906,0.7943548387096774,0.17248459958932227,0.17362077210677337,17
gemma_ptuning_lr2e-5_e1_bbq.csv,gemma,ptuning,2e-5,1,Sexual_orientation,0.2265625,0.765625,0.03361344537815136,0.12499999999999994,18
gemma_ptuning_lr2e-5_e5_bbq.csv,gemma,ptuning,2e-5,5,Age,0.2931547619047619,0.6845238095238095,0.13875598086124397,0.1782216625966626,32
gemma_ptuning_lr2e-5_e5_bbq.csv,gemma,ptuning,2e-5,5,Disability_status,0.2179930795847751,0.7076124567474048,0.27468581687612215,0.35545769109782954,19
gemma_ptuning_lr2e-5_e5_bbq.csv,gemma,ptuning,2e-5,5,Gender_identity,0.41466346153846156,0.7776442307692307,0.11227839789888372,0.09685424737133375,141
gemma_ptuning_lr2e-5_e5_bbq.csv,gemma,ptuning,2e-5,5,Nationality,0.41382978723404257,0.7138297872340426,0.08373205741626788,0.07137866059511652,91
gemma_ptuning_lr2e-5_e5_bbq.csv,gemma,ptuning,2e-5,5,Physical_appearance,0.30612244897959184,0.7040816326530612,0.13966480446927365,0.4347390061675776,44
gemma_ptuning_lr2e-5_e5_bbq.csv,gemma,ptuning,2e-5,5,Race_ethnicity,0.3553459119496855,0.7410901467505241,0.026166097838452806,0.07828317776650114,144
gemma_ptuning_lr2e-5_e5_bbq.csv,gemma,ptuning,2e-5,5,Religion,0.5264705882352941,0.6882352941176471,0.058064516129032295,0.11838235294117647,30
gemma_ptuning_lr2e-5_e5_bbq.csv,gemma,ptuning,2e-5,5,SES,0.4586693548387097,0.7600806451612904,0.2141327623126339,0.14503575776019473,50
gemma_ptuning_lr2e-5_e5_bbq.csv,gemma,ptuning,2e-5,5,Sexual_orientation,0.40234375,0.66015625,0.07623318385650224,0.05145384933774834,31
llama_ia3_lr2e-5_e1_bbq.csv,llama,ia3,2e-5,1,Age,0.37648809523809523,0.8392857142857143,0.09284627092846276,0.2961309523809524,15
llama_ia3_lr2e-5_e1_bbq.csv,llama,ia3,2e-5,1,Disability_status,0.28546712802768165,0.9446366782006921,0.052816901408450745,0.35121107266435986,10
llama_ia3_lr2e-5_e1_bbq.csv,llama,ia3,2e-5,1,Gender_identity,0.6207932692307693,0.8756009615384616,0.017589576547231367,0.1268028846153846,129
llama_ia3_lr2e-5_e1_bbq.csv,llama,ia3,2e-5,1,Nationality,0.7319148936170212,0.9042553191489362,0.029612756264236983,0.11914893617021279,62
llama_ia3_lr2e-5_e1_bbq.csv,llama,ia3,2e-5,1,Physical_appearance,0.5187074829931972,0.7806122448979592,0.10211946050096343,0.3316326530612245,69
llama_ia3_lr2e-5_e1_bbq.csv,llama,ia3,2e-5,1,Race_ethnicity,0.6546121593291404,0.970125786163522,0.005841741901221553,0.05398322851153042,25
llama_ia3_lr2e-5_e1_bbq.csv,llama,ia3,2e-5,1,Religion,0.7294117647058823,0.7823529411764706,0.10000000000000009,0.17647058823529416,40
llama_ia3_lr2e-5_e1_bbq.csv,llama,ia3,2e-5,1,SES,0.4475806451612903,0.9284274193548387,0.13753877973112716,0.17540322580645157,25
llama_ia3_lr2e-5_e1_bbq.csv,llama,ia3,2e-5,1,Sexual_orientation,0.6875,0.9453125,0.020242914979757165,0.07031250000000003,9
llama_ia3_lr2e-5_e5_bbq.csv,llama,ia3,2e-5,5,Age,0.39732142857142855,0.8363095238095238,0.09062980030721968,0.2991071428571428,21
llama_ia3_lr2e-5_e5_bbq.csv,llama,ia3,2e-5,5,Disability_status,0.31833910034602075,0.9394463667820069,0.060070671378091856,0.3183391003460208,12
llama_ia3_lr2e-5_e5_bbq.csv,llama,ia3,2e-5,5,Gender_identity,0.6358173076923077,0.8725961538461539,0.017060367454068137,0.12860576923076922,140
llama_ia3_lr2e-5_e5_bbq.csv,llama,ia3,2e-5,5,Nationality,0.7691489361702127,0.8936170212765957,0.02810304449648715,0.10106382978723405,86
llama_ia3_lr2e-5_e5_bbq.csv,llama,ia3,2e-5,5,Physical_appearance,0.5374149659863946,0.7704081632653061,0.1037181996086105,0.3265306122448979,77
llama_ia3_lr2e-5_e5_bbq.csv,llama,ia3,2e-5,5,Race_ethnicity,0.6865828092243187,0.9727463312368972,0.005835543766578244,0.04926624737945489,23
llama_ia3_lr2e-5_e5_bbq.csv,llama,ia3,2e-5,5,Religion,0.7588235294117647,0.7794117647058824,0.08108108108108114,0.1470588235294118,44
llama_ia3_lr2e-5_e5_bbq.csv,llama,ia3,2e-5,5,SES,0.47076612903225806,0.9254032258064516,0.1431535269709543,0.16834677419354835,28
llama_ia3_lr2e-5_e5_bbq.csv,llama,ia3,2e-5,5,Sexual_orientation,0.7265625,0.93359375,0.016260162601626105,0.07812500000000003,10
llama_lora_lr2e-5_e1_bbq.csv,llama,lora,2e-5,1,Age,0.21279761904761904,0.8392857142857143,0.08295625942684759,0.35267857142857145,9
llama_lora_lr2e-5_e1_bbq.csv,llama,lora,2e-5,1,Disability_status,0.18858131487889274,0.9273356401384083,0.06502636203866441,0.33391003460207613,9
llama_lora_lr2e-5_e1_bbq.csv,llama,lora,2e-5,1,Gender_identity,0.4651442307692308,0.8701923076923077,0.039164490861618884,0.15144230769230763,132
llama_lora_lr2e-5_e1_bbq.csv,llama,lora,2e-5,1,Nationality,0.6297872340425532,0.925531914893617,0.015659955257270708,0.13191489361702124,46
llama_lora_lr2e-5_e1_bbq.csv,llama,lora,2e-5,1,Physical_appearance,0.38945578231292516,0.7874149659863946,0.09701492537313428,0.38605442176870747,52
llama_lora_lr2e-5_e1_bbq.csv,llama,lora,2e-5,1,Race_ethnicity,0.5429769392033543,0.9743186582809225,0.009513742071881603,0.03459119496855343,16
llama_lora_lr2e-5_e1_bbq.csv,llama,lora,2e-5,1,Religion,0.6176470588235294,0.8,0.09967845659163976,0.2058823529411765,29
llama_lora_lr2e-5_e1_bbq.csv,llama,lora,2e-5,1,SES,0.34576612903225806,0.9264112903225806,0.13585291113381004,0.20262096774193547,13
llama_lora_lr2e-5_e1_bbq.csv,llama,lora,2e-5,1,Sexual_orientation,0.6015625,0.9453125,0.02400000000000002,0.07031250000000001,6
llama_lora_lr2e-5_e5_bbq.csv,llama,lora,2e-5,5,Age,0.20089285714285715,0.8348214285714286,0.08649468892260992,0.34970238095238093,13
llama_lora_lr2e-5_e5_bbq.csv,llama,lora,2e-5,5,Disability_status,0.18339100346020762,0.9204152249134948,0.08098591549295775,0.3183391003460208,10
llama_lora_lr2e-5_e5_bbq.csv,llama,lora,2e-5,5,Gender_identity,0.46033653846153844,0.8521634615384616,0.05687830687830697,0.15625,152
llama_lora_lr2e-5_e5_bbq.csv,llama,lora,2e-5,5,Nationality,0.601063829787234,0.925531914893617,0.022421524663677195,0.12872340425531914,48
llama_lora_lr2e-5_e5_bbq.csv,llama,lora,2e-5,5,Physical_appearance,0.3792517006802721,0.7721088435374149,0.0984848484848484,0.40306122448979603,60
llama_lora_lr2e-5_e5_bbq.csv,llama,lora,2e-5,5,Race_ethnicity,0.5283018867924528,0.9769392033542977,0.005804749340369453,0.03983228511530403,13
llama_lora_lr2e-5_e5_bbq.csv,llama,lora,2e-5,5,Religion,0.6029411764705882,0.7941176470588235,0.0844155844155845,0.17352941176470593,32
llama_lora_lr2e-5_e5_bbq.csv,llama,lora,2e-5,5,SES,0.3316532258064516,0.9284274193548387,0.14314928425357865,0.1824596774193548,14
llama_lora_lr2e-5_e5_bbq.csv,llama,lora,2e-5,5,Sexual_orientation,0.609375,0.9296875,0.02400000000000002,0.09375,6
llama_prompt_lr2e-5_e1_bbq.csv,llama,prompt,2e-5,1,Age,0.010416666666666666,0.5773809523809523,-0.005952380952380931,0.004464285714285791,0
llama_prompt_lr2e-5_e1_bbq.csv,llama,prompt,2e-5,1,Disability_status,0.005190311418685121,0.5294117647058824,0.1487889273356402,0.185121107266436,0
llama_prompt_lr2e-5_e1_bbq.csv,llama,prompt,2e-5,1,Gender_identity,0.015625,0.5769230769230769,0.06642512077294693,0.04086538461538469,8
llama_prompt_lr2e-5_e1_bbq.csv,llama,prompt,2e-5,1,Nationality,0.0031914893617021275,0.5361702127659574,0.06382978723404253,0.05851063829787236,0
llama_prompt_lr2e-5_e1_bbq.csv,llama,prompt,2e-5,1,Physical_appearance,0.003401360544217687,0.5595238095238095,0.17064846416382262,0.13605442176870752,2
llama_prompt_lr2e-5_e1_bbq.csv,llama,prompt,2e-5,1,Race_ethnicity,0.012054507337526206,0.5681341719077568,0.0031578947368420263,0.041448589442557214,8
llama_prompt_lr2e-5_e1_bbq.csv,llama,prompt,2e-5,1,Religion,0.0058823529411764705,0.5352941176470588,0.029585798816567976,0.04117647058823529,0
llama_prompt_lr2e-5_e1_bbq.csv,llama,prompt,2e-5,1,SES,0.0030241935483870967,0.5544354838709677,0.04162436548223347,0.02116935483870957,7
llama_prompt_lr2e-5_e1_bbq.csv,llama,prompt,2e-5,1,Sexual_orientation,0.01953125,0.52734375,-0.0546875,-0.08203125000000004,0
llama_prompt_lr2e-5_e5_bbq.csv,llama,prompt,2e-5,5,Age,0.0625,0.5297619047619048,0.042813455657492394,0.023809523809523725,18
llama_prompt_lr2e-5_e5_bbq.csv,llama,prompt,2e-5,5,Disability_status,0.03633217993079585,0.4982698961937716,0.09124087591240881,0.13321799307958468,30
llama_prompt_lr2e-5_e5_bbq.csv,llama,prompt,2e-5,5,Gender_identity,0.06310096153846154,0.6063701923076923,0.09202453987730053,0.029447115384615346,34
llama_prompt_lr2e-5_e5_bbq.csv,llama,prompt,2e-5,5,Nationality,0.05638297872340425,0.5234042553191489,0.05334846765039725,0.026595744680850967,59
llama_prompt_lr2e-5_e5_bbq.csv,llama,prompt,2e-5,5,Physical_appearance,0.06292517006802721,0.5408163265306123,0.11578947368421044,0.16156462585034004,18
llama_prompt_lr2e-5_e5_bbq.csv,llama,prompt,2e-5,5,Race_ethnicity,0.053983228511530396,0.5345911949685535,0.016685205784204626,0.019392033542976923,110
llama_prompt_lr2e-5_e5_bbq.csv,llama,prompt,2e-5,5,Religion,0.047058823529411764,0.5235294117647059,0.036809815950920255,0.07058823529411774,14
llama_prompt_lr2e-5_e5_bbq.csv,llama,prompt,2e-5,5,SES,0.07661290322580645,0.5161290322580645,0.04366347177848784,0.046370967741935436,53
llama_prompt_lr2e-5_e5_bbq.csv,llama,prompt,2e-5,5,Sexual_orientation,0.11328125,0.5078125,-0.004115226337448541,0.019531249999999955,13
llama_ptuning_lr2e-5_e1_bbq.csv,llama,ptuning,2e-5,1,Age,0.29017857142857145,0.8303571428571429,0.07552870090634434,0.33184523809523814,10
llama_ptuning_lr2e-5_e1_bbq.csv,llama,ptuning,2e-5,1,Disability_status,0.2629757785467128,0.9013840830449827,0.07180385288966717,0.3667820069204153,7
llama_ptuning_lr2e-5_e1_bbq.csv,llama,ptuning,2e-5,1,Gender_identity,0.5588942307692307,0.8828125,0.058139534883721034,0.13221153846153846,116
llama_ptuning_lr2e-5_e1_bbq.csv,llama,ptuning,2e-5,1,Nationality,0.597872340425532,0.8893617021276595,0.052023121387283267,0.12340425531914896,75
llama_ptuning_lr2e-5_e1_bbq.csv,llama,ptuning,2e-5,1,Physical_appearance,0.41496598639455784,0.7874149659863946,0.13421550094517953,0.42176870748299317,59
llama_ptuning_lr2e-5_e1_bbq.csv,llama,ptuning,2e-5,1,Race_ethnicity,0.5455974842767296,0.9669811320754716,0.009047365620010739,0.025681341719077523,29
llama_ptuning_lr2e-5_e1_bbq.csv,llama,ptuning,2e-5,1,Religion,0.611764705882353,0.8,0.0714285714285714,0.17058823529411765,32
llama_ptuning_lr2e-5_e1_bbq.csv,llama,ptuning,2e-5,1,SES,0.3397177419354839,0.9576612903225806,0.14314720812182746,0.21068548387096775,7
llama_ptuning_lr2e-5_e1_bbq.csv,llama,ptuning,2e-5,1,Sexual_orientation,0.6171875,0.94140625,0.016000000000000014,0.10937500000000004,6
llama_ptuning_lr2e-5_e5_bbq.csv,llama,ptuning,2e-5,5,Age,0.2916666666666667,0.8288690476190477,0.07993966817496223,0.41071428571428564,9
llama_ptuning_lr2e-5_e5_bbq.csv,llama,ptuning,2e-5,5,Disability_status,0.28027681660899656,0.9480968858131488,0.05486725663716818,0.4359861591695502,13
llama_ptuning_lr2e-5_e5_bbq.csv,llama,ptuning,2e-5,5,Gender_identity,0.7361778846153846,0.8918269230769231,0.028420356906807775,0.11117788461538461,151
llama_ptuning_lr2e-5_e5_bbq.csv,llama,ptuning,2e-5,5,Nationality,0.7063829787234043,0.8436170212765958,0.06205250596658707,0.12127659574468086,102
llama_ptuning_lr2e-5_e5_bbq.csv,llama,ptuning,2e-5,5,Physical_appearance,0.5289115646258503,0.7551020408163265,0.17159763313609466,0.3792517006802721,81
llama_ptuning_lr2e-5_e5_bbq.csv,llama,ptuning,2e-5,5,Race_ethnicity,0.660377358490566,0.9643605870020965,0.0021299254526092604,0.004192872117400439,30
llama_ptuning_lr2e-5_e5_bbq.csv,llama,ptuning,2e-5,5,Religion,0.7352941176470589,0.8058823529411765,0.09904153354632594,0.1705882352941176,27
llama_ptuning_lr2e-5_e5_bbq.csv,llama,ptuning,2e-5,5,SES,0.3719758064516129,0.9435483870967742,0.1428571428571428,0.18850806451612911,12
llama_ptuning_lr2e-5_e5_bbq.csv,llama,ptuning,2e-5,5,Sexual_orientation,0.68359375,0.9375,0.0,0.10546874999999997,6
mistral_ia3_lr2e-5_e1_bbq.csv,mistral,ia3,2e-5,1,Age,0.4330357142857143,0.8154761904761905,0.11356466876971605,0.21577380952380956,38
mistral_ia3_lr2e-5_e1_bbq.csv,mistral,ia3,2e-5,1,Disability_status,0.5951557093425606,0.7958477508650519,0.07983193277310918,0.19031141868512114,102
mistral_ia3_lr2e-5_e1_bbq.csv,mistral,ia3,2e-5,1,Gender_identity,0.5967548076923077,0.8786057692307693,0.011984021304926706,0.13882211538461536,162
mistral_ia3_lr2e-5_e1_bbq.csv,mistral,ia3,2e-5,1,Nationality,0.6297872340425532,0.8797872340425532,0.04066985645933019,0.09148936170212768,104
mistral_ia3_lr2e-5_e1_bbq.csv,mistral,ia3,2e-5,1,Physical_appearance,0.5969387755102041,0.6904761904761905,0.08423326133909281,0.2874149659863945,125
mistral_ia3_lr2e-5_e1_bbq.csv,mistral,ia3,2e-5,1,Race_ethnicity,0.6236897274633124,0.8930817610062893,0.022196926579396647,0.015723270440251583,151
mistral_ia3_lr2e-5_e1_bbq.csv,mistral,ia3,2e-5,1,Religion,0.8058823529411765,0.75,0.06617647058823528,0.11176470588235292,68
mistral_ia3_lr2e-5_e1_bbq.csv,mistral,ia3,2e-5,1,SES,0.6320564516129032,0.8094758064516129,0.1976470588235295,0.1723790322580645,142
mistral_ia3_lr2e-5_e1_bbq.csv,mistral,ia3,2e-5,1,Sexual_orientation,0.68359375,0.80078125,0.03196347031963476,0.10546874999999997,37
mistral_ia3_lr2e-5_e5_bbq.csv,mistral,ia3,2e-5,5,Age,0.39880952380952384,0.8377976190476191,0.11285266457680243,0.2053571428571429,34
mistral_ia3_lr2e-5_e5_bbq.csv,mistral,ia3,2e-5,5,Disability_status,0.5692041522491349,0.801038062283737,0.07883817427385886,0.18512110726643602,96
mistral_ia3_lr2e-5_e5_bbq.csv,mistral,ia3,2e-5,5,Gender_identity,0.5727163461538461,0.8846153846153846,0.009861932938856066,0.15805288461538464,143
mistral_ia3_lr2e-5_e5_bbq.csv,mistral,ia3,2e-5,5,Nationality,0.574468085106383,0.8893617021276595,0.053254437869822535,0.07446808510638299,95
mistral_ia3_lr2e-5_e5_bbq.csv,mistral,ia3,2e-5,5,Physical_appearance,0.5884353741496599,0.7006802721088435,0.08860759493670889,0.28911564625850344,114
mistral_ia3_lr2e-5_e5_bbq.csv,mistral,ia3,2e-5,5,Race_ethnicity,0.6215932914046122,0.8862683438155137,0.014857142857142902,0.010482180293501031,158
mistral_ia3_lr2e-5_e5_bbq.csv,mistral,ia3,2e-5,5,Religion,0.8,0.7441176470588236,0.06666666666666665,0.08823529411764704,70
mistral_ia3_lr2e-5_e5_bbq.csv,mistral,ia3,2e-5,5,SES,0.6270161290322581,0.811491935483871,0.21071012805587896,0.18145161290322576,133
mistral_ia3_lr2e-5_e5_bbq.csv,mistral,ia3,2e-5,5,Sexual_orientation,0.66015625,0.82421875,0.06666666666666665,0.11328124999999997,31
mistral_lora_lr2e-5_e1_bbq.csv,mistral,lora,2e-5,1,Age,0.33035714285714285,0.8080357142857143,0.0844155844155845,0.21428571428571436,56
mistral_lora_lr2e-5_e1_bbq.csv,mistral,lora,2e-5,1,Disability_status,0.5397923875432526,0.8252595155709342,0.03853955375253548,0.20415224913494803,85
mistral_lora_lr2e-5_e1_bbq.csv,mistral,lora,2e-5,1,Gender_identity,0.5084134615384616,0.8948317307692307,0.007741935483871032,0.1574519230769231,114
mistral_lora_lr2e-5_e1_bbq.csv,mistral,lora,2e-5,1,Nationality,0.55,0.9180851063829787,0.03550973654066447,0.09468085106382977,67
mistral_lora_lr2e-5_e1_bbq.csv,mistral,lora,2e-5,1,Physical_appearance,0.5102040816326531,0.7125850340136054,0.06995884773662553,0.36394557823129253,102
mistral_lora_lr2e-5_e1_bbq.csv,mistral,lora,2e-5,1,Race_ethnicity,0.5728511530398323,0.889412997903564,0.014508928571428603,0.003668763102725346,116
mistral_lora_lr2e-5_e1_bbq.csv,mistral,lora,2e-5,1,Religion,0.7529411764705882,0.7323529411764705,0.10370370370370363,0.1411764705882353,70
