file,model,peft_method,learning_rate,epochs,category,accuracy_ambig,accuracy_disambig,bias_score_dis,bias_score_amb,unknown_dis
llama_ia3_lr2e-5_e1_bbq.csv,llama,ia3,2e-5,1,Race_ethnicity,0.6530398322851153,0.9696016771488469,0.0031880977683316214,0.05450733752620546,26
llama_ia3_lr2e-5_e1_bbq.csv,llama,ia3,2e-5,1,Religion,0.7323529411764705,0.7823529411764706,0.10000000000000009,0.1735294117647059,40
llama_ia3_lr2e-5_e1_bbq.csv,llama,ia3,2e-5,1,SES,0.4485887096774194,0.9284274193548387,0.13753877973112716,0.1764112903225806,25
llama_ia3_lr2e-5_e1_bbq.csv,llama,ia3,2e-5,1,Sexual_orientation,0.6875,0.9453125,0.020242914979757165,0.07031250000000003,9
llama_ia3_lr2e-5_e5_bbq.csv,llama,ia3,2e-5,5,Age,0.40029761904761907,0.8363095238095238,0.09480122324159024,0.3020833333333333,18
llama_ia3_lr2e-5_e5_bbq.csv,llama,ia3,2e-5,5,Disability_status,0.3217993079584775,0.9394463667820069,0.060070671378091856,0.32525951557093424,12
llama_ia3_lr2e-5_e5_bbq.csv,llama,ia3,2e-5,5,Gender_identity,0.6370192307692307,0.8725961538461539,0.018372703412073532,0.12740384615384617,140
llama_ia3_lr2e-5_e5_bbq.csv,llama,ia3,2e-5,5,Nationality,0.7734042553191489,0.8946808510638298,0.030373831775700966,0.10531914893617024,84
llama_ia3_lr2e-5_e5_bbq.csv,llama,ia3,2e-5,5,Physical_appearance,0.5374149659863946,0.7687074829931972,0.109375,0.336734693877551,76
llama_ia3_lr2e-5_e5_bbq.csv,llama,ia3,2e-5,5,Race_ethnicity,0.6860587002096437,0.9727463312368972,0.004774535809018543,0.04769392033542978,23
llama_ia3_lr2e-5_e5_bbq.csv,llama,ia3,2e-5,5,Religion,0.7617647058823529,0.7794117647058824,0.08108108108108114,0.14411764705882357,44
llama_ia3_lr2e-5_e5_bbq.csv,llama,ia3,2e-5,5,SES,0.46875,0.9254032258064516,0.1410788381742738,0.1723790322580645,28
llama_ia3_lr2e-5_e5_bbq.csv,llama,ia3,2e-5,5,Sexual_orientation,0.73046875,0.93359375,0.016260162601626105,0.08203125,10
llama_lora_lr2e-5_e1_bbq.csv,llama,lora,2e-5,1,Age,0.23809523809523808,0.8392857142857143,0.08295625942684759,0.3630952380952381,9
llama_lora_lr2e-5_e1_bbq.csv,llama,lora,2e-5,1,Disability_status,0.22145328719723184,0.9307958477508651,0.059859154929577496,0.32525951557093424,10
llama_lora_lr2e-5_e1_bbq.csv,llama,lora,2e-5,1,Gender_identity,0.5186298076923077,0.8665865384615384,0.040682414698162805,0.1400240384615385,140
llama_lora_lr2e-5_e1_bbq.csv,llama,lora,2e-5,1,Nationality,0.6574468085106383,0.925531914893617,0.017897091722595126,0.12978723404255316,46
llama_lora_lr2e-5_e1_bbq.csv,llama,lora,2e-5,1,Physical_appearance,0.42346938775510207,0.7857142857142857,0.11278195488721798,0.3928571428571428,56
llama_lora_lr2e-5_e1_bbq.csv,llama,lora,2e-5,1,Race_ethnicity,0.5733752620545073,0.9737945492662474,0.005817028027498727,0.042976939203354304,17
llama_lora_lr2e-5_e1_bbq.csv,llama,lora,2e-5,1,Religion,0.6441176470588236,0.788235294117647,0.0915032679738561,0.19117647058823525,34
llama_lora_lr2e-5_e1_bbq.csv,llama,lora,2e-5,1,SES,0.38306451612903225,0.9314516129032258,0.1402251791197544,0.2076612903225806,15
llama_lora_lr2e-5_e1_bbq.csv,llama,lora,2e-5,1,Sexual_orientation,0.63671875,0.94921875,0.016000000000000014,0.07421875000000001,6
llama_lora_lr2e-5_e5_bbq.csv,llama,lora,2e-5,5,Age,0.2113095238095238,0.8333333333333334,0.08952959028831553,0.3601190476190475,13
llama_lora_lr2e-5_e5_bbq.csv,llama,lora,2e-5,5,Disability_status,0.20069204152249134,0.9273356401384083,0.08098591549295775,0.3321799307958477,10
llama_lora_lr2e-5_e5_bbq.csv,llama,lora,2e-5,5,Gender_identity,0.47836538461538464,0.8515625,0.059057730590577284,0.1490384615384616,157
llama_lora_lr2e-5_e5_bbq.csv,llama,lora,2e-5,5,Nationality,0.6276595744680851,0.9202127659574468,0.02483069977426644,0.12127659574468083,54
llama_lora_lr2e-5_e5_bbq.csv,llama,lora,2e-5,5,Physical_appearance,0.38945578231292516,0.7602040816326531,0.11153846153846159,0.41326530612244894,68
llama_lora_lr2e-5_e5_bbq.csv,llama,lora,2e-5,5,Race_ethnicity,0.549266247379455,0.9743186582809225,0.005817028027498727,0.03983228511530401,17
llama_lora_lr2e-5_e5_bbq.csv,llama,lora,2e-5,5,Religion,0.6323529411764706,0.7911764705882353,0.08794788273615639,0.1911764705882353,33
llama_lora_lr2e-5_e5_bbq.csv,llama,lora,2e-5,5,SES,0.35786290322580644,0.9304435483870968,0.14814814814814814,0.18649193548387097,20
llama_lora_lr2e-5_e5_bbq.csv,llama,lora,2e-5,5,Sexual_orientation,0.609375,0.92578125,0.02008032128514059,0.09375,7
llama_prompt_lr2e-5_e1_bbq.csv,llama,prompt,2e-5,1,Age,0.20684523809523808,0.34375,-0.01498929336188437,0.013854231648991506,203
llama_prompt_lr2e-5_e1_bbq.csv,llama,prompt,2e-5,1,Disability_status,0.17128027681660898,0.35986159169550175,0.019323671497584627,0.03814191194567905,148
llama_prompt_lr2e-5_e1_bbq.csv,llama,prompt,2e-5,1,Gender_identity,0.19230769230769232,0.37259615384615385,-0.017828200972447306,-0.0012019230769230727,396
llama_prompt_lr2e-5_e1_bbq.csv,llama,prompt,2e-5,1,Nationality,0.28085106382978725,0.3468085106382979,-0.04038772213247177,-0.012077310378431043,268
llama_prompt_lr2e-5_e1_bbq.csv,llama,prompt,2e-5,1,Physical_appearance,0.2585034013605442,0.35034013605442177,0.0314769975786926,0.0,149
llama_prompt_lr2e-5_e1_bbq.csv,llama,prompt,2e-5,1,Race_ethnicity,0.2746331236897275,0.3385744234800839,0.01444866920152088,0.0,484
llama_prompt_lr2e-5_e1_bbq.csv,llama,prompt,2e-5,1,Religion,0.25,0.3735294117647059,-0.007633587786259555,0.046296296296296335,64
llama_prompt_lr2e-5_e1_bbq.csv,llama,prompt,2e-5,1,SES,0.21774193548387097,0.33568548387096775,0.007541478129713397,-0.018334173387096774,292
llama_prompt_lr2e-5_e1_bbq.csv,llama,prompt,2e-5,1,Sexual_orientation,0.21484375,0.359375,-0.03664921465968585,0.027343749999999962,65
llama_prompt_lr2e-5_e5_bbq.csv,llama,prompt,2e-5,5,Age,0.2767857142857143,0.6220238095238095,0.05229793977813002,0.008928571428571468,41
llama_prompt_lr2e-5_e5_bbq.csv,llama,prompt,2e-5,5,Disability_status,0.20588235294117646,0.5380622837370242,0.0815939278937381,0.04325259515570931,51
llama_prompt_lr2e-5_e5_bbq.csv,llama,prompt,2e-5,5,Gender_identity,0.14122596153846154,0.5775240384615384,0.05695364238410594,0.02223557692307683,154
llama_prompt_lr2e-5_e5_bbq.csv,llama,prompt,2e-5,5,Nationality,0.2478723404255319,0.5585106382978723,-0.006211180124223614,-0.007446808510638305,135
llama_prompt_lr2e-5_e5_bbq.csv,llama,prompt,2e-5,5,Physical_appearance,0.2193877551020408,0.5136054421768708,0.15019762845849804,0.08333333333333333,82
llama_prompt_lr2e-5_e5_bbq.csv,llama,prompt,2e-5,5,Race_ethnicity,0.22536687631027252,0.6121593291404612,0.04983388704318936,0.01467505241090142,102
llama_prompt_lr2e-5_e5_bbq.csv,llama,prompt,2e-5,5,Religion,0.3176470588235294,0.5470588235294118,0.1202749140893471,0.0647058823529412,49
llama_prompt_lr2e-5_e5_bbq.csv,llama,prompt,2e-5,5,SES,0.24092741935483872,0.5473790322580645,0.05191873589164775,0.031249999999999972,106
llama_prompt_lr2e-5_e5_bbq.csv,llama,prompt,2e-5,5,Sexual_orientation,0.21875,0.5625,-0.05785123966942152,0.007812500000000007,14
llama_ptuning_lr2e-5_e1_bbq.csv,llama,ptuning,2e-5,1,Age,0.35267857142857145,0.8318452380952381,0.11951588502269295,0.33779761904761907,11
llama_ptuning_lr2e-5_e1_bbq.csv,llama,ptuning,2e-5,1,Disability_status,0.3044982698961938,0.9463667820069204,0.04409171075837737,0.38408304498269896,11
llama_ptuning_lr2e-5_e1_bbq.csv,llama,ptuning,2e-5,1,Gender_identity,0.6923076923076923,0.8990384615384616,0.0228013029315961,0.12259615384615385,129
llama_ptuning_lr2e-5_e1_bbq.csv,llama,ptuning,2e-5,1,Nationality,0.6882978723404255,0.8595744680851064,0.03529411764705892,0.1031841526045488,90
llama_ptuning_lr2e-5_e1_bbq.csv,llama,ptuning,2e-5,1,Physical_appearance,0.4897959183673469,0.7840136054421769,0.1351351351351351,0.3673469387755102,70
llama_ptuning_lr2e-5_e1_bbq.csv,llama,ptuning,2e-5,1,Race_ethnicity,0.6063941299790356,0.9580712788259959,0.0015982951518380695,0.023584905660377332,31
llama_ptuning_lr2e-5_e1_bbq.csv,llama,ptuning,2e-5,1,Religion,0.6647058823529411,0.8058823529411765,0.07051282051282048,0.18235294117647058,28
llama_ptuning_lr2e-5_e1_bbq.csv,llama,ptuning,2e-5,1,SES,0.42439516129032256,0.9354838709677419,0.13786008230452684,0.16633064516129034,20
llama_ptuning_lr2e-5_e1_bbq.csv,llama,ptuning,2e-5,1,Sexual_orientation,0.7265625,0.93359375,0.028340080971659853,0.11718750000000001,9
llama_ptuning_lr2e-5_e5_bbq.csv,llama,ptuning,2e-5,5,Age,0.2693452380952381,0.84375,0.08597285067873295,0.3497023809523809,9
llama_ptuning_lr2e-5_e5_bbq.csv,llama,ptuning,2e-5,5,Disability_status,0.3079584775086505,0.916955017301038,0.08833922261484095,0.3806228373702422,12
llama_ptuning_lr2e-5_e5_bbq.csv,llama,ptuning,2e-5,5,Gender_identity,0.5979567307692307,0.8816105769230769,0.0567741935483872,0.15444711538461536,114
llama_ptuning_lr2e-5_e5_bbq.csv,llama,ptuning,2e-5,5,Nationality,0.65,0.8425531914893617,0.05188679245283012,0.1074468085106383,92
llama_ptuning_lr2e-5_e5_bbq.csv,llama,ptuning,2e-5,5,Physical_appearance,0.477891156462585,0.7414965986394558,0.15537848605577698,0.3860544217687076,86
llama_ptuning_lr2e-5_e5_bbq.csv,llama,ptuning,2e-5,5,Race_ethnicity,0.5545073375262054,0.9591194968553459,0.009009009009008917,0.0026236316989034026,21
llama_ptuning_lr2e-5_e5_bbq.csv,llama,ptuning,2e-5,5,Religion,0.6352941176470588,0.7911764705882353,0.08227848101265822,0.1352941176470588,24
llama_ptuning_lr2e-5_e5_bbq.csv,llama,ptuning,2e-5,5,SES,0.3649193548387097,0.9435483870967742,0.13967611336032393,0.1834677419354839,4
llama_ptuning_lr2e-5_e5_bbq.csv,llama,ptuning,2e-5,5,Sexual_orientation,0.62890625,0.93359375,0.023809523809523725,0.09765624999999997,4
mistral_ia3_lr2e-5_e1_bbq.csv,mistral,ia3,2e-5,1,Age,0.43898809523809523,0.8184523809523809,0.11811023622047245,0.20684523809523805,37
mistral_ia3_lr2e-5_e1_bbq.csv,mistral,ia3,2e-5,1,Disability_status,0.5899653979238755,0.7941176470588235,0.0691823899371069,0.19204152249134948,101
mistral_ia3_lr2e-5_e1_bbq.csv,mistral,ia3,2e-5,1,Gender_identity,0.5955528846153846,0.8780048076923077,0.012658227848101333,0.1448317307692308,163
mistral_ia3_lr2e-5_e1_bbq.csv,mistral,ia3,2e-5,1,Nationality,0.6265957446808511,0.8765957446808511,0.04326923076923084,0.08191489361702128,108
mistral_ia3_lr2e-5_e1_bbq.csv,mistral,ia3,2e-5,1,Physical_appearance,0.5986394557823129,0.6887755102040817,0.09287257019438444,0.29591836734693877,125
mistral_ia3_lr2e-5_e1_bbq.csv,mistral,ia3,2e-5,1,Race_ethnicity,0.6215932914046122,0.8957023060796646,0.01931818181818179,0.012578616352201222,148
mistral_ia3_lr2e-5_e1_bbq.csv,mistral,ia3,2e-5,1,Religion,0.8058823529411765,0.75,0.06617647058823528,0.11176470588235292,68
mistral_ia3_lr2e-5_e1_bbq.csv,mistral,ia3,2e-5,1,SES,0.6310483870967742,0.8064516129032258,0.20047169811320753,0.17338709677419356,144
mistral_ia3_lr2e-5_e1_bbq.csv,mistral,ia3,2e-5,1,Sexual_orientation,0.68359375,0.80859375,0.045454545454545414,0.10546874999999997,36
mistral_ia3_lr2e-5_e5_bbq.csv,mistral,ia3,2e-5,5,Age,0.40029761904761907,0.8377976190476191,0.10971786833855801,0.2068452380952381,34
mistral_ia3_lr2e-5_e5_bbq.csv,mistral,ia3,2e-5,5,Disability_status,0.5709342560553633,0.801038062283737,0.07468879668049788,0.18339100346020765,96
mistral_ia3_lr2e-5_e5_bbq.csv,mistral,ia3,2e-5,5,Gender_identity,0.5739182692307693,0.8846153846153846,0.012475377544320487,0.16045673076923078,141
mistral_ia3_lr2e-5_e5_bbq.csv,mistral,ia3,2e-5,5,Nationality,0.5712765957446808,0.8904255319148936,0.05200945626477549,0.07978723404255324,94
mistral_ia3_lr2e-5_e5_bbq.csv,mistral,ia3,2e-5,5,Physical_appearance,0.5850340136054422,0.7006802721088435,0.09704641350210963,0.30272108843537415,114
mistral_ia3_lr2e-5_e5_bbq.csv,mistral,ia3,2e-5,5,Race_ethnicity,0.6236897274633124,0.8867924528301887,0.014277555682467247,0.014675052410901494,157
mistral_ia3_lr2e-5_e5_bbq.csv,mistral,ia3,2e-5,5,Religion,0.7970588235294118,0.7470588235294118,0.0627306273062731,0.09117647058823528,69
mistral_ia3_lr2e-5_e5_bbq.csv,mistral,ia3,2e-5,5,SES,0.6290322580645161,0.813508064516129,0.20605355064027941,0.17741935483870963,133
mistral_ia3_lr2e-5_e5_bbq.csv,mistral,ia3,2e-5,5,Sexual_orientation,0.66015625,0.82421875,0.06666666666666665,0.10546874999999999,31
mistral_lora_lr2e-5_e1_bbq.csv,mistral,lora,2e-5,1,Age,0.2976190476190476,0.8080357142857143,0.0888888888888888,0.2023809523809523,42
mistral_lora_lr2e-5_e1_bbq.csv,mistral,lora,2e-5,1,Disability_status,0.532871972318339,0.7958477508650519,0.046025104602510414,0.19377162629757785,100
mistral_lora_lr2e-5_e1_bbq.csv,mistral,lora,2e-5,1,Gender_identity,0.4963942307692308,0.8828125,0.014341590612777066,0.16466346153846154,130
mistral_lora_lr2e-5_e1_bbq.csv,mistral,lora,2e-5,1,Nationality,0.5,0.9212765957446809,0.038812785388127935,0.11063829787234047,64
mistral_lora_lr2e-5_e1_bbq.csv,mistral,lora,2e-5,1,Physical_appearance,0.4642857142857143,0.7074829931972789,0.09730848861283636,0.40646258503401356,105
mistral_lora_lr2e-5_e1_bbq.csv,mistral,lora,2e-5,1,Race_ethnicity,0.5681341719077568,0.8852201257861635,0.016853932584269593,0.01886792452830188,128
mistral_lora_lr2e-5_e1_bbq.csv,mistral,lora,2e-5,1,Religion,0.7382352941176471,0.7323529411764705,0.08550185873605942,0.15,71
